	20160321-JWFH8-1.P1-A-11.01.33782	20160321-JWFH9-1.P1-A-12.01.33785	20160321-JWFH10-1.P1-B-1.01.33790	20160321-JWGZ3-1.P1-B-10.01.33825	20160321-JWGZ4-1.P1-B-11.01.33830	20160321-JWGZ5-1.P1-B-12.01.33833	20160321-JWFH11-1.P1-B-2.01.33793	20160321-JWFH12-1.P1-B-3.01.33798	20160321-JWFH13-1.P1-B-4.01.33801	20160321-JWFH14-1.P1-B-5.01.33806	20160321-JWFH15-1.P1-B-6.01.33809	20160321-JWFH16-1.P1-B-7.01.33814	20160321-JWGZ1-1.P1-B-8.01.33817	20160321-JWGZ2-1.P1-B-9.01.33822	20160321-JWGZ6-1.P1-C-1.01.33838	20160321-JWGZ7-1.P1-C-2.01.33841	20160321-JWGZ8-1.P1-C-3.01.33848	20160321-JWGZ9-1.P1-C-4.01.33851	20160321-JWGZ10-1.P1-C-5.01.33856	20160321-JWGZ11-1.P1-C-6.01.33859	20160321-JWGZ12-1.P1-C-7.01.33864	20160321-JWGZ13-1.P1-C-8.01.33867	20160321-JWPre1-1.P1-F-1.01.33741	20160321-JWFH7-1.P1-F-10.01.33776	20160321-JWPre2-1.P1-F-2.01.33744	20160321-JWPre3-1.P1-F-3.01.33749	20160321-JWFH1-1.P1-F-4.01.33752	20160321-JWFH2-1.P1-F-5.01.33757	20160321-JWFH3-1.P1-F-6.01.33760	20160321-JWFH4-1.P1-F-7.01.33765	20160321-JWFH5-1.P1-F-8.01.33768	20160321-JWFH6-1.P1-F-9.01.33773	20160321-JWPre1-2.P2-A-1.01.33742	20160321-JWFH7-2.P2-A-10.01.33777	20160321-JWFH8-2.P2-A-11.01.33783	20160321-JWFH9-2.P2-A-12.01.33786	20160321-JWPre2-2.P2-A-2.01.33745	20160321-JWPre3-2.P2-A-3.01.33750	20160321-JWFH1-2.P2-A-4.01.33753	20160321-JWFH2-2.P2-A-5.01.33758	20160321-JWFH3-2.P2-A-6.01.33761	20160321-JWFH4-2.P2-A-7.01.33766	20160321-JWFH5-2.P2-A-8.01.33769	20160321-JWFH6-2.P2-A-9.01.33774	20160321-JWFH10-2.P2-B-1.01.33791	20160321-JWGZ3-2.P2-B-10.01.33826	20160321-JWGZ4-2.P2-B-11.01.33831	20160321-JWGZ5-2.P2-B-12.01.33834	20160321-JWFH11-2.P2-B-2.01.33794	20160321-JWFH12-2.P2-B-3.01.33799	20160321-JWFH13-2.P2-B-4.01.33802	20160321-JWFH14-2.P2-B-5.01.33807	20160321-JWFH15-2.P2-B-6.01.33810	20160321-JWFH16-2.P2-B-7.01.33815	20160321-JWGZ1-2.P2-B-8.01.33818	20160321-JWGZ2-2.P2-B-9.01.33823	20160321-JWGZ6-2.P2-C-1.01.33839	20160321-JWGZ7-2.P2-C-2.01.33842	20160321-JWGZ8-2.P2-C-3.01.33849	20160321-JWGZ9-2.P2-C-4.01.33852	20160321-JWGZ10-2.P2-C-5.01.33857	20160321-JWGZ11-2.P2-C-6.01.33860	20160321-JWGZ12-2.P2-C-7.01.33865	20160321-JWGZ13-2.P2-C-8.01.33868	20160321-JWPre1-3.P2-D-1.01.33743	20160321-JWFH7-3.P2-D-10.01.33778	20160321-JWFH8-3.P2-D-11.01.33784	20160321-JWFH9-3.P2-D-12.01.33787	20160321-JWPre2-3.P2-D-2.01.33746	20160321-JWPre3-3.P2-D-3.01.33751	20160321-JWFH1-3.P2-D-4.01.33754	20160321-JWFH2-3.P2-D-5.01.33759	20160321-JWFH3-3.P2-D-6.01.33762	20160321-JWFH4-3.P2-D-7.01.33767	20160321-JWFH5-3.P2-D-8.01.33770	20160321-JWFH6-3.P2-D-9.01.33775	20160321-JWFH10-3.P2-E-1.01.33792	20160321-JWGZ3-3.P2-E-10.01.33827	20160321-JWGZ4-3.P2-E-11.01.33832	20160321-JWGZ5-3.P2-E-12.01.33835	20160321-JWFH11-3.P2-E-2.01.33795	20160321-JWFH16-3.P2-E-2.01.33816	20160321-JWFH12-3.P2-E-3.01.33800	20160321-JWFH13-3.P2-E-4.01.33803	20160321-JWFH14-3.P2-E-5.01.33808	20160321-JWFH15-3.P2-E-6.01.33811	20160321-JWGZ1-3.P2-E-8.01.33819	20160321-JWGZ2-3.P2-E-9.01.33824	20160321-JWGZ6-3.P2-F-1.01.33840	20160321-JWGZ7-3.P2-F-2.01.33843	20160321-JWGZ8-3.P2-F-3.01.33850	20160321-JWGZ9-3.P2-F-4.01.33853	20160321-JWGZ10-3.P2-F-5.01.33858	20160321-JWGZ11-3.P2-F-6.01.33861	20160321-JWGZ12-3.P2-F-7.01.33866	20160321-JWGZ13-3.P2-F-8.01.33869
20160321-JWFH15-2.P2-B-6.01.33810	0.312885290363345	0.233682449155688	0.282450476937894	0.190297436939144	0.25753832674916	0.322875177503654	0.252297130757666	0.158032225226681	0.201044156976488	0.231181500760115	0.210811019223875	0.183476699018461	0.253345585859093	0.269359334645919	0.280495277915862	0.288881590642678	0.288790272384466	0.321478855754806	0.270953156277341	0.271715017164654	0.348814058057176	0.3443509993421	0.503268282778535	0.871332190279247	0.370077632408262	0.35583020221635	0.296577200089179	0.308699792939618	0.264540855449016	0.265566365280661	0.29624498042232	0.282801665552853	0.427185389014575	0.253728234797736	0.20882631217508	0.304951370245176	0.344744489947894	0.413704556919759	0.289803504769406	0.280972263597816	0.228913450255668	0.228615952986245	0.280194607371436	0.245782251617498	0.231301254304825	0.224718947112598	0.299355274486488	0.326437719426461	0.246797002514444	0.165699366376035	0.236543548009479	0.164904272111724	0	0.163730369000089	0.251186846995393	0.196954887485718	0.324069490072296	0.267868106406308	0.267713034421362	0.239277000653811	0.288895237928731	0.31541828768011	0.185174594212142	0.280453946068913	0.418787591168178	0.290543633438864	0.292783666694411	0.275525694540892	0.337065980290732	0.473853478662443	0.309009579981029	0.245284640028416	0.285002394064604	0.251857202652118	0.279162747414268	0.284058340866248	0.298164626369926	0.377593685301414	0.298683580511307	0.312912303058363	0.174424060834543	0.172112066858933	0.158431771594523	0.188287961818055	0.174715764945951	0.183884009369978	0.264050908739977	0.220150642168329	0.283473013043927	0.278780631978891	0.205495270209192	0.224458180937672	0.245512406462984	0.180801539152348	0.228722351673218	0.27009077055657
20160321-JWFH16-2.P2-B-7.01.33815	0.288111295748927	0.228670463879559	0.241783769415607	0.174741477914443	0.245872811534794	0.336019918324231	0.239415685335477	0.183302249795625	0.168656196239408	0.182061838005787	0.179520963916887	0.145015449686875	0.206920461598538	0.272163257754819	0.264324209141173	0.27400571903063	0.278253677736045	0.299021122574535	0.272035033773461	0.263816485537997	0.331777054338841	0.320815168801409	0.494596055813884	0.859460731665147	0.356364711837592	0.321779538096724	0.289769404073471	0.294095221118164	0.267365881344023	0.249531980281346	0.244665292484279	0.256697504139056	0.411495265991754	0.234979280506501	0.193154049031	0.281264292742651	0.339985136928009	0.410792804979626	0.267957983413046	0.27077400019194	0.216563775428155	0.218086401635821	0.28871412098333	0.232100262824064	0.212913611676198	0.188586195425473	0.254230089428903	0.304158225109722	0.192828053375549	0.150986396375855	0.230534254237994	0.136077739025647	0.163730369000089	0	0.198011805827669	0.175861237449116	0.285695975089818	0.24020208606721	0.210684096738513	0.217667715009392	0.239825754750696	0.299792171061421	0.179308749836635	0.262898346450245	0.409090953311465	0.277664042707288	0.279387989861721	0.274935005349172	0.318617763428687	0.45616138757749	0.287022723929984	0.236007297510578	0.259641216631101	0.242552079198358	0.270165793723548	0.255723383393986	0.22959395895027	0.342187612563862	0.243250671498617	0.250909641339157	0.138818252426191	0.153281647410902	0.147380314024054	0.197055284565509	0.13626970604461	0.142501384355037	0.227411985780809	0.189610946102102	0.253729052435791	0.245614364061821	0.186568789932628	0.19163964477564	0.255547609511705	0.166676699226116	0.22043687993198	0.24436116986397
20160321-JWGZ1-2.P2-B-8.01.33818	0.341879340343421	0.2617622366613	0.29342326603958	0.239103562169223	0.22983432568568	0.392701556441867	0.260237307572461	0.246324746440931	0.238174019633513	0.230993662486298	0.237979901282606	0.244338351171773	0.1963659041779	0.326175451994813	0.32404252867552	0.28272314532519	0.277074980417652	0.300990911321012	0.352692020376536	0.32354452174264	0.336985328657438	0.291357185444341	0.455298458451761	0.834447243943027	0.332210437911469	0.323045671547565	0.258937031044297	0.250394636885364	0.270400883147304	0.259778431425771	0.228450592957195	0.301502277441551	0.390813097105303	0.240094662660548	0.244325609910978	0.342557593887492	0.31712532091576	0.351104852727888	0.2399119037065	0.245866730955765	0.269582172804708	0.255849070940236	0.222804091625104	0.288873707936004	0.206048825695652	0.166019151800624	0.168711849200061	0.260592041733473	0.279014030368664	0.214682026774462	0.244563397142209	0.211922201869108	0.251186846995393	0.198011805827669	0	0.208197542760621	0.209538906280565	0.232809620185621	0.172713122013895	0.286400211750157	0.309988982117218	0.362881613088668	0.234007387222429	0.30770814030219	0.383445453736279	0.230365713989085	0.24326442173402	0.243590995846808	0.271521008761998	0.382994674287252	0.250235106495608	0.234774340376449	0.199523433520266	0.280319979565585	0.269211575787619	0.24046162621522	0.224854713571492	0.250779525131517	0.220679470434236	0.253601569168995	0.218676594191223	0.216811861355545	0.20498387299977	0.242584114092738	0.205077027188911	0.177843295421406	0.129972610007594	0.178040011875704	0.204679495400279	0.248499321254039	0.176509297983473	0.281569115869603	0.295558561219707	0.210722810405751	0.273087849399118	0.297146350011124
20160321-JWGZ2-2.P2-B-9.01.33823	0.314472634055957	0.219091080046538	0.275402985274611	0.165186699890092	0.190745413745198	0.350381719961339	0.217942862424483	0.212111677192745	0.211586901918309	0.192296829474253	0.197527296573048	0.186393316219986	0.212506777803608	0.257206764994381	0.271816023466931	0.243778914178062	0.285667541589518	0.275411230379193	0.329520945344101	0.304077376070938	0.305250997427669	0.318181943858529	0.492579899787487	0.846153231058029	0.359019380874596	0.319435226010003	0.281072770200231	0.255039577970156	0.231810007452561	0.229685827930595	0.255125972805461	0.32091569951612	0.420133418237529	0.263013637105822	0.225121829755017	0.30319875027951	0.299723871325958	0.399056212142806	0.265585348631131	0.239133986129918	0.257102684714157	0.2612149140249	0.276338604674944	0.282174488477916	0.205963246432293	0.185039502160583	0.216537047230194	0.27029991370457	0.25248355742461	0.178962871880586	0.22823677342444	0.178387494820899	0.196954887485718	0.175861237449116	0.208197542760621	0	0.253890891206688	0.207016517021701	0.223549749656259	0.253984827621267	0.260405930777254	0.342240750940073	0.171119737403588	0.262088842168762	0.395690016768041	0.264014648539921	0.239356426832092	0.241063551744559	0.305042619100227	0.440071676145031	0.260466322886588	0.221412237185392	0.246414818102307	0.291334285657602	0.277107952371254	0.24719818521514	0.232692334842183	0.308644638387177	0.24563270267178	0.265092970683702	0.198091956125612	0.178715971673705	0.181897158448785	0.238254805698174	0.196162932160639	0.215290973685755	0.204441385247813	0.133806844556466	0.217822546619807	0.211387103354296	0.193388745360572	0.230794231572097	0.281645113858366	0.205454226131838	0.259866186889034	0.253081787677605
20160321-JWGZ6-2.P2-C-1.01.33839	0.415768490905936	0.317397904479269	0.368234313044439	0.285729160719023	0.275852040182798	0.339982368478581	0.326939960971068	0.322085975905758	0.311637720721282	0.305272218893619	0.298134011744463	0.31841631576301	0.287007542394762	0.283334341794155	0.284170217861179	0.256655475188629	0.266089538978892	0.243407154640985	0.314809683755713	0.317358890701302	0.271133220709889	0.282432136542006	0.497973393242148	0.828161209153528	0.404701519505485	0.394741979818728	0.325844711075069	0.325961593221659	0.327373877059734	0.306877889208914	0.30340517916676	0.389409063095269	0.449345465712222	0.322623089703005	0.319645498819085	0.411962384175897	0.376935956908876	0.40412363171224	0.295798945923508	0.314547257918541	0.339252301601312	0.321469258344117	0.293132158261325	0.361792914120321	0.274597164001434	0.235418761277227	0.213982177228232	0.205956782267793	0.344136629120373	0.285340630356976	0.315952984708682	0.277473437894054	0.324069490072296	0.285695975089818	0.209538906280565	0.253890891206688	0	0.237451216809613	0.223279100058582	0.268705637662867	0.299007139023723	0.351454393134778	0.284689271995774	0.283661428137766	0.460646265113177	0.309715487710589	0.292167697025988	0.293879543248901	0.345595395796112	0.432927956930783	0.325253602041723	0.288009700722718	0.280203697105767	0.353650512133288	0.332632045812148	0.30188104337279	0.301226026927605	0.219883042009451	0.269250240795335	0.247200459497071	0.27438877457503	0.287103211330563	0.28886970085306	0.303063042694241	0.290592320128437	0.277391903716671	0.195307110583044	0.22819806442749	0.245954316820488	0.262022807503281	0.250244476390109	0.312294638456863	0.283885606495963	0.276914069792144	0.260313558842413	0.280263418689206
20160321-JWGZ7-2.P2-C-2.01.33842	0.35288630843558	0.271025751355959	0.319725640522282	0.232394157863474	0.244952076800663	0.342591731517552	0.273387209360706	0.255608500119938	0.26266103607989	0.25107793555936	0.267595591720989	0.274709261738911	0.249176031760879	0.26595935366895	0.241390617717216	0.226801336215656	0.239424209447737	0.252341023565944	0.308208642369147	0.273382297418135	0.292232365033452	0.269046288608408	0.488683196108031	0.86834538118549	0.381861482344086	0.362087952043884	0.321533548230534	0.289477441401294	0.281786805094018	0.289836232908024	0.295367155159138	0.359709156482379	0.418553145812011	0.282833582117125	0.259578885209898	0.349921215128162	0.326740677324095	0.41499252625853	0.282240280197555	0.264267051125966	0.298024089342707	0.289787421948865	0.304065089049437	0.315922939082227	0.231896556558676	0.228920180453981	0.256350322288894	0.236424317782213	0.302047851750442	0.232649741180553	0.246794416809988	0.242222401112327	0.267868106406308	0.24020208606721	0.232809620185621	0.207016517021701	0.237451216809613	0	0.255117021929772	0.225964119618472	0.223317141973481	0.323577297906575	0.210883270686341	0.236893783584767	0.417182834491676	0.293224765712821	0.275017454206772	0.296048805557566	0.33173377959608	0.459581268408446	0.292945639909316	0.261119312365176	0.282183251463038	0.318819103937737	0.311361150808747	0.27632693898031	0.280356750538201	0.240326127997928	0.294060329581736	0.229740772554893	0.231324598419113	0.226856619186139	0.223707637152936	0.259154095793858	0.240496186556519	0.245345084818717	0.243727699746159	0.203004841226575	0.283790923300513	0.246235422822097	0.208094011896093	0.254984130283217	0.263154034904421	0.231650225155233	0.235940062077341	0.230250568683403
20160321-JWGZ8-2.P2-C-3.01.33849	0.364957889110379	0.277464074108497	0.29130771522842	0.238773095236596	0.234615065003432	0.396231200712496	0.278292293559806	0.261920463296687	0.248367417876068	0.240981875664228	0.237694693760662	0.255950540670915	0.20958382995595	0.33840573928001	0.331243220317878	0.276819260905632	0.30513874324428	0.305589511699997	0.337532009673563	0.336415633633769	0.333865699664278	0.30956488159766	0.484873644708844	0.834792950135162	0.366826716757161	0.333196729249716	0.272595242198352	0.281276398008769	0.275777915190107	0.285049834340689	0.231626435859596	0.313699006263847	0.430001325137344	0.264018869559938	0.264684610922174	0.351055962921533	0.339951694105893	0.376322261295654	0.255400351640662	0.260306679207491	0.291153672210969	0.276544964482249	0.259457183514867	0.315708046289557	0.207676954982111	0.177642519596974	0.195772881702749	0.278681212654612	0.277637396951803	0.230808925847996	0.256479341187083	0.241605527019576	0.267713034421362	0.210684096738513	0.172713122013895	0.223549749656259	0.223279100058582	0.255117021929772	0	0.301078225329721	0.295189026841175	0.372979183421607	0.236745262462044	0.302823260042932	0.421313423639348	0.254040841160461	0.259576304987948	0.249701225848246	0.298408131813024	0.422439939313056	0.281186788882992	0.234268280431105	0.244126164305903	0.303579558831355	0.306754890125208	0.271562536078885	0.221981465498756	0.26627104925713	0.203000220332433	0.252676445273105	0.22631976099831	0.23567806291047	0.225505397306136	0.261026078072425	0.222519350605346	0.199808201391731	0.151720999188756	0.217615458505666	0.211208692289315	0.239214466822894	0.180740354748275	0.249783307299228	0.326760192424043	0.212862419685367	0.296096569001909	0.298585784440749
20160321-JWGZ9-2.P2-C-4.01.33852	0.347946144101971	0.291431024911075	0.318597047047793	0.222994165027455	0.301935785689674	0.301202778184235	0.295327531925421	0.246096311235394	0.255090425804682	0.284303844302206	0.253379045517603	0.247981849615252	0.292851474983278	0.260641689160377	0.24432682762723	0.190325330937456	0.284938138547577	0.263607270467109	0.280684307840407	0.194449163054454	0.311634711550118	0.261082640814704	0.516135519599165	0.875093068068706	0.414880852659295	0.389772444350223	0.35893161657201	0.355237799562494	0.327150116459183	0.301599560494439	0.343438738003774	0.34955873272508	0.449554920615602	0.308573311627396	0.257881902128058	0.347629014185593	0.385090047494455	0.439828798598477	0.315939619448166	0.321597731525196	0.279679020480408	0.271961121446325	0.328399599227503	0.298269419888396	0.277132821868094	0.274206388226797	0.30652748209362	0.287780002965231	0.2835247003348	0.232575511417934	0.299677050144878	0.233631969366398	0.239277000653811	0.217667715009392	0.286400211750157	0.253984827621267	0.268705637662867	0.225964119618472	0.301078225329721	0	0.189755715671402	0.23240199466801	0.220076724535085	0.179139478788723	0.466823160430331	0.334481995430591	0.324221094486083	0.332927376649049	0.369721049296255	0.487938138213094	0.350021376006314	0.29286750251748	0.31889113730289	0.299308896140503	0.316286747630544	0.317999943492061	0.330500609918157	0.33747572718996	0.319031779574546	0.219677752189802	0.215353658623249	0.234072057854629	0.240023062301288	0.259325875830311	0.251281485797425	0.254014467075069	0.30177928217217	0.251546987542702	0.31197369076373	0.293412127309809	0.25289567461672	0.21982524677093	0.184151985011021	0.218335356293194	0.162962879321191	0.166215798523717
20160321-JWGZ10-2.P2-C-5.01.33857	0.307549163854546	0.294007856525855	0.281723852379926	0.233266428647535	0.303820783931902	0.335419652475422	0.278882415202805	0.273975781045641	0.244763439322159	0.263531677281033	0.261328755856439	0.259122975102866	0.292161287516494	0.297636719791857	0.246712288094162	0.196967512969601	0.280223812068874	0.297198263670272	0.270363817093915	0.233785436107318	0.305732146165382	0.225641050464584	0.510400383848993	0.870262455447887	0.399634163918955	0.386047742675747	0.360992613983678	0.327811243082789	0.308006630275671	0.303738098504747	0.305000329963136	0.337541897831555	0.431343922462852	0.294712876489265	0.260737113427901	0.30500845487708	0.351105805871312	0.453245433505942	0.314349606569348	0.296256670389222	0.287208149057059	0.287103349523725	0.335283800022855	0.297804298112393	0.264619257986346	0.294478108635755	0.336655968439292	0.297665415092871	0.261918322460908	0.233312230463854	0.272886333630541	0.270808059681739	0.288895237928731	0.239825754750696	0.309988982117218	0.260405930777254	0.299007139023723	0.223317141973481	0.295189026841175	0.189755715671402	0	0.25037658162575	0.204728098698199	0.16960295531795	0.427242965709567	0.331018310550574	0.299825734046328	0.322466742694468	0.355593456518509	0.507697866349011	0.322095581466794	0.290290159393328	0.299793714181469	0.307755754067528	0.306653736094399	0.296160195996278	0.28409342893789	0.372684479915336	0.328736685088415	0.209799198812877	0.241890466232736	0.233625067393306	0.23985463263031	0.282079976297615	0.250174092322113	0.256476164792091	0.332738281363558	0.272517175686284	0.348036344979764	0.300383965078862	0.264080672175869	0.235046074751631	0.200001919665591	0.248007027674603	0.215383280602882	0.14889758293933
20160321-JWGZ11-2.P2-C-6.01.33860	0.39066653295721	0.355920612021077	0.375577585073312	0.309144810124068	0.385641258549992	0.295102766506611	0.377318345738179	0.331278789427299	0.324146154589773	0.370286349479236	0.339601923264312	0.324265317408942	0.398170416998478	0.356503927894985	0.311553155743674	0.262175197024033	0.369422967519529	0.358628048476734	0.315022099549484	0.240216532723869	0.383348693427621	0.292262437984611	0.519371373830987	0.912689566360956	0.452917396531048	0.439754472297205	0.420918526027456	0.410446497227493	0.377738720885279	0.363102036521772	0.408482899597392	0.398520387254295	0.457594594045418	0.351872256953858	0.317095527117672	0.393803096145039	0.434859568658847	0.470258159565666	0.380492352172034	0.38654958731207	0.303937669225738	0.317930699837214	0.38691213339288	0.319297792301923	0.335019387359878	0.338258812037315	0.396281220465963	0.364336723401532	0.357846901861956	0.314103669253755	0.359838007405204	0.313229871051131	0.31541828768011	0.299792171061421	0.362881613088668	0.342240750940073	0.351454393134778	0.323577297906575	0.372979183421607	0.23240199466801	0.25037658162575	0	0.299558933343861	0.24934726842405	0.489381028337258	0.383798300328522	0.389670430804181	0.397651139041852	0.420920213411556	0.527978491115633	0.406938111787741	0.362693023007811	0.367353595920557	0.325411211204657	0.377912875811261	0.366121383085234	0.408438223277649	0.413200366817591	0.373767662952766	0.280761773939451	0.292059511985666	0.315187229063879	0.317493660042848	0.310345673469744	0.335366876408185	0.329218440633716	0.37053293289583	0.335778735361474	0.388300975182005	0.363702514873461	0.333576994111825	0.302971423178571	0.20184537143709	0.260784845653883	0.218236967853827	0.229784249791419
20160321-JWGZ12-2.P2-C-7.01.33865	0.286473382673202	0.215181687923249	0.256833853751623	0.129703806216586	0.222589005588109	0.329736101850383	0.22534299923882	0.179984170735311	0.199382121050916	0.206323407324762	0.200004117296109	0.19767237021089	0.2246776184182	0.274255043715307	0.225023328089011	0.24271310530602	0.27590384012734	0.292270265803309	0.288090832960118	0.27835975372735	0.278087966781749	0.285603990439906	0.480791932056095	0.864444922202792	0.352502426522922	0.340937428497414	0.284700453394875	0.258337303242046	0.237996514886651	0.236294701765927	0.265423361430837	0.304265577827982	0.414421061369151	0.234264404344836	0.186661683728722	0.282867775550621	0.302824331640351	0.399384468155735	0.26729061041948	0.238901782043149	0.215196458642632	0.218708519068682	0.274214006102389	0.24818859348053	0.207777617393632	0.220433333284922	0.250365191178189	0.278370449403309	0.233101494482732	0.146453824162038	0.20667310530274	0.17541422564858	0.185174594212142	0.179308749836635	0.234007387222429	0.171119737403588	0.284689271995774	0.210883270686341	0.236745262462044	0.220076724535085	0.204728098698199	0.299558933343861	0	0.204390647683926	0.389665151779351	0.254266387283175	0.244438194625602	0.267370826163876	0.303731586353494	0.455536667521874	0.256947326974272	0.225094780227315	0.243625511521013	0.252659760937246	0.259238922261675	0.247261170176881	0.248379004622246	0.356812298697074	0.28639589775915	0.291357281930463	0.165208436362837	0.158726919559697	0.151821780624098	0.204135392693132	0.191128528543717	0.204453087755618	0.244662981405224	0.183695330173166	0.255835506730326	0.230702960584239	0.177772027690311	0.205421438595041	0.24926318867633	0.148841186758806	0.215288431257746	0.189353370160086
20160321-JWGZ13-2.P2-C-8.01.33868	0.381941076326605	0.30481462163884	0.337981325486402	0.233242279798329	0.313880584776539	0.327085118620347	0.272770822093533	0.266840213610829	0.293341170241534	0.285546293005549	0.278815509726032	0.288493624013607	0.302153623499885	0.291592521648554	0.25231229155658	0.175670515366024	0.27116803500355	0.275093633004752	0.303663907239948	0.22570429227435	0.308986086778415	0.212700391996758	0.487802237957473	0.877026277138321	0.398175349544732	0.395010832277489	0.353193003956605	0.334239975235163	0.320173704341497	0.293474671536896	0.343309679863783	0.386751025078466	0.425548608458235	0.305974731137688	0.288235456128057	0.376645246419734	0.371801912228676	0.439980419016276	0.305941339724501	0.315183856131914	0.294435957876749	0.298024201485261	0.328642154401181	0.31241898907925	0.259024074064243	0.282627563142681	0.327900702169421	0.274686739467332	0.307301093156905	0.232165712368739	0.289290440366319	0.258032293869856	0.280453946068913	0.262898346450245	0.30770814030219	0.262088842168762	0.283661428137766	0.236893783584767	0.302823260042932	0.179139478788723	0.16960295531795	0.24934726842405	0.204390647683926	0	0.441679288983475	0.326055935590704	0.311329833160672	0.319617289410547	0.347546121330508	0.492153437841593	0.333869248520568	0.279749421372804	0.294486717168116	0.320265636655203	0.330159813961263	0.303975841098792	0.3369403971772	0.357624295644566	0.339101232066483	0.220508056875767	0.245521923292004	0.248011913935162	0.253467343203966	0.292382498635256	0.278305801450128	0.295171558039088	0.311896867914676	0.267977919006652	0.320048538543572	0.300009876599689	0.257869938341249	0.263824871067054	0.199434648972766	0.260897203493482	0.191273798410104	0.131557972739839
20160321-JWPre1-3.P2-D-1.01.33743	0.38166245893187	0.384887069398806	0.386051043014271	0.40363098280363	0.4102402904725	0.499463494700939	0.376972164066823	0.403721896893323	0.405898796125674	0.408029914598448	0.430133745135472	0.428054043697856	0.394935165286065	0.497524483320788	0.450284215454407	0.451079065317374	0.435871566213872	0.464979078488618	0.488929084317528	0.484161204807221	0.501084984576374	0.42810426243709	0.332866509974595	0.91486753047496	0.288614259329203	0.432362399909083	0.364302575334518	0.321262081236954	0.359823402001601	0.373411503400225	0.351971056147737	0.420903940432155	0.244569940902482	0.366489908847267	0.352793034270837	0.385195214049098	0.25593664439162	0.434205647412888	0.329766051159896	0.332810985386899	0.359157096709413	0.359458498738761	0.349837879556544	0.332024491763544	0.34008162433812	0.399220324155762	0.408517461937538	0.431015493579595	0.401007881233343	0.380105095014246	0.354398805669757	0.385313818476281	0.418787591168178	0.409090953311465	0.383445453736279	0.395690016768041	0.460646265113177	0.417182834491676	0.421313423639348	0.466823160430331	0.427242965709567	0.489381028337258	0.389665151779351	0.441679288983475	0	0.359949550162555	0.364697733272026	0.376892779966472	0.318113409567998	0.492450980076714	0.313766965310398	0.36373226168166	0.306063585084575	0.353561583985029	0.389851516608183	0.328684381947556	0.364195801187783	0.498216758922821	0.46286001958065	0.451563409033383	0.373343071795172	0.357754733215803	0.365789876552903	0.40742561542367	0.404453744705073	0.417279797147379	0.416334515641086	0.403092124221936	0.432287503287807	0.43876914172811	0.402230077349252	0.452249220745907	0.45411124329489	0.415624360089283	0.451753856723606	0.445616490360929
20160321-JWFH7-3.P2-D-10.01.33778	0.33150154196993	0.180674107219245	0.293859433270946	0.268257657573035	0.279227694419976	0.408437798072665	0.248770431326382	0.26911007195233	0.265425216298231	0.266874506019881	0.273596920386507	0.297749783367037	0.250679329343793	0.384515788201084	0.351056603335455	0.315592933032367	0.328167179645271	0.34843982354945	0.388837050373255	0.360664381522462	0.396752685281665	0.310462775024168	0.42084568458908	0.833528587334512	0.30477629869241	0.344195796826616	0.234898962895861	0.195325864705188	0.228827328134948	0.2262872198363	0.19721957367647	0.288792948367161	0.381623567070861	0.166452313857282	0.193109381427931	0.344970590399819	0.268211768434577	0.333100410761336	0.215875713370343	0.158373620681713	0.216863144293445	0.209825373287144	0.188949575845721	0.24600410896379	0.210710232316361	0.251052239216288	0.264906584866085	0.324182568894385	0.277850402039856	0.233684846597307	0.185788554224341	0.250543415278188	0.290543633438864	0.277664042707288	0.230365713989085	0.264014648539921	0.309715487710589	0.293224765712821	0.254040841160461	0.334481995430591	0.331018310550574	0.383798300328522	0.254266387283175	0.326055935590704	0.359949550162555	0	0.234774287653556	0.16423708854225	0.235377992621621	0.389782822191317	0.216654357988828	0.188286248952951	0.180168622373097	0.246563883690933	0.245932833654693	0.200474357114244	0.236476564182414	0.360002215405264	0.309543704791311	0.322976227305713	0.226637723077744	0.226419404158057	0.235264905523028	0.254701832536902	0.257091826576439	0.272019241653788	0.244792008767215	0.262820867883857	0.254411017408592	0.314227173434802	0.232180408470024	0.316072556557417	0.3323800675309	0.262180901633151	0.318904331342584	0.332912402301789
